Customer ID,MonetaryValue,Frequency,Recency,Cluster,Simplified Cluster Label
16474.0,1871.5,7,6,1,Churn Risk
16475.0,544.3,4,87,0,Inactive
16477.0,2494.46,7,63,2,Loyal
16478.0,331.0,3,24,0,Inactive
16479.0,300.83,2,9,0,Inactive
16480.0,769.29,1,75,3,Growing
16482.0,220.62,1,15,0,Inactive
16483.0,139.35,1,191,0,Inactive
16484.0,404.3,2,173,0,Inactive
16485.0,363.65,1,76,0,Inactive
16488.0,498.8,3,32,0,Inactive
16491.0,731.5,1,46,3,Growing
16493.0,1351.63,4,79,3,Growing
16494.0,826.53,1,296,3,Growing
16495.0,684.41,3,2,3,Growing
16496.0,1599.52,3,8,1,Churn Risk
16497.0,2965.69,6,49,2,Loyal
16498.0,100.97,2,160,0,Inactive
16499.0,365.45,2,359,0,Inactive
16500.0,400.86,6,4,0,Inactive
16503.0,1431.93,4,106,1,Churn Risk
16504.0,484.38,1,24,0,Inactive
16505.0,777.6,1,31,3,Growing
16506.0,90.3,2,19,0,Inactive
16509.0,363.7,1,296,0,Inactive
16510.0,248.1,1,371,0,Inactive
16511.0,950.26,3,21,3,Growing
16513.0,874.59,4,4,3,Growing
16515.0,1627.13,5,51,1,Churn Risk
16516.0,101.7,1,29,0,Inactive
16517.0,162.7,1,276,0,Inactive
16518.0,484.32,2,60,0,Inactive
16519.0,215.08,2,24,0,Inactive
16520.0,1046.57,3,185,3,Growing
16526.0,290.36,1,171,0,Inactive
16527.0,228.06,1,80,0,Inactive
16528.0,244.41,1,3,0,Inactive
16529.0,455.25,1,189,0,Inactive
16531.0,1244.59,7,21,3,Growing
16533.0,1095.56,3,18,3,Growing
16535.0,593.75,1,4,0,Inactive
16536.0,548.97,1,109,0,Inactive
16539.0,1388.81,4,2,1,Churn Risk
16542.0,119.62,1,53,0,Inactive
16545.0,339.3,1,164,0,Inactive
16546.0,787.15,2,290,3,Growing
16550.0,2298.97,5,108,1,Churn Risk
16551.0,922.12,3,95,3,Growing
16552.0,379.73,2,242,0,Inactive
16554.0,837.1,3,41,3,Growing
16555.0,285.89,2,34,0,Inactive
16556.0,3313.79,7,66,2,Loyal
16557.0,281.85,2,23,0,Inactive
16560.0,841.41,2,26,3,Growing
16561.0,511.12,2,5,0,Inactive
16563.0,1077.74,1,53,3,Growing
16565.0,173.7,1,363,0,Inactive
16566.0,614.66,5,14,3,Growing
16567.0,865.6,2,193,3,Growing
16569.0,124.2,1,2,0,Inactive
16571.0,1421.69,3,26,1,Churn Risk
16572.0,1009.6,3,126,3,Growing
16573.0,663.61,2,84,3,Growing
16574.0,451.44,1,70,0,Inactive
16581.0,105.84,1,182,0,Inactive
16582.0,313.62,1,112,0,Inactive
16583.0,233.45,1,373,0,Inactive
16584.0,936.08,2,79,3,Growing
16586.0,463.95,1,248,0,Inactive
16587.0,225.15,1,231,0,Inactive
16589.0,459.24,3,70,0,Inactive
16591.0,213.5,1,68,0,Inactive
16593.0,330.03,3,50,0,Inactive
16594.0,181.09,1,74,0,Inactive
16595.0,360.16,1,60,0,Inactive
16596.0,250.15,2,15,0,Inactive
16597.0,90.04,1,3,0,Inactive
16598.0,145.04999999999998,1,285,0,Inactive
16600.0,813.52,6,3,3,Growing
16601.0,244.8,1,40,0,Inactive
16602.0,528.08,1,35,0,Inactive
16603.0,482.47,2,74,0,Inactive
16607.0,3347.71,14,17,2,Loyal
16610.0,75.66,1,218,0,Inactive
16611.0,129.49,1,185,0,Inactive
16612.0,1187.66,4,32,3,Growing
16613.0,618.59,1,69,3,Growing
16614.0,506.19,1,182,0,Inactive
16616.0,500.42,2,14,0,Inactive
16617.0,151.85,1,235,0,Inactive
16618.0,2647.59,5,30,2,Loyal
16619.0,226.21,1,263,0,Inactive
16620.0,178.96,2,3,0,Inactive
16621.0,813.48,4,51,3,Growing
16623.0,129.45,1,245,0,Inactive
16624.0,810.5699999999999,2,80,3,Growing
16625.0,333.08,1,274,0,Inactive
16627.0,322.8,1,78,0,Inactive
16628.0,2188.05,5,29,1,Churn Risk
16629.0,417.73,2,73,0,Inactive
16633.0,2883.1,6,16,2,Loyal
16634.0,217.9,2,222,0,Inactive
16637.0,1154.47,4,31,3,Growing
16638.0,1680.72,10,22,1,Churn Risk
16639.0,1257.51,3,30,3,Growing
16641.0,231.1,1,105,0,Inactive
16642.0,688.33,2,4,3,Growing
16643.0,487.51,1,245,0,Inactive
16644.0,833.78,2,177,3,Growing
16647.0,214.06,2,169,0,Inactive
16648.0,290.66,1,42,0,Inactive
16650.0,518.42,1,71,0,Inactive
16653.0,1212.66,2,15,3,Growing
16654.0,601.27,4,140,0,Inactive
16657.0,933.62,4,9,3,Growing
16658.0,123.24,1,367,0,Inactive
16659.0,39.12,1,188,0,Inactive
16660.0,1267.65,4,15,3,Growing
16665.0,135.39999999999998,1,361,0,Inactive
16666.0,118.98,1,18,0,Inactive
16667.0,570.13,2,67,0,Inactive
16668.0,306.72,6,14,0,Inactive
16669.0,1374.87,3,23,1,Churn Risk
16671.0,1692.27,3,27,1,Churn Risk
16674.0,319.61,2,54,0,Inactive
16676.0,1592.12,4,33,1,Churn Risk
16678.0,3109.99,12,2,2,Loyal
16679.0,129.75,1,365,0,Inactive
16680.0,183.7,1,42,0,Inactive
16681.0,1770.34,6,72,1,Churn Risk
16682.0,1028.0,5,4,3,Growing
16685.0,324.24,2,60,0,Inactive
16686.0,3062.83,7,46,2,Loyal
16688.0,1260.86,4,0,3,Growing
16689.0,422.6,2,75,0,Inactive
16690.0,225.58,2,71,0,Inactive
16692.0,1276.0,2,255,3,Growing
16693.0,482.01,2,68,0,Inactive
16696.0,657.9000000000001,4,134,3,Growing
16697.0,112.75,1,240,0,Inactive
16698.0,1998.0,2,226,1,Churn Risk
16706.0,531.35,3,36,0,Inactive
16708.0,656.63,1,45,3,Growing
16709.0,3029.87,5,84,2,Loyal
16710.0,2483.04,10,18,2,Loyal
16711.0,1651.03,5,2,1,Churn Risk
16712.0,3645.43,11,8,2,Loyal
16714.0,1161.53,3,218,3,Growing
16715.0,301.72,1,77,0,Inactive
16716.0,901.2,2,266,3,Growing
16718.0,623.75,1,368,0,Inactive
16719.0,1790.42,7,14,1,Churn Risk
16720.0,155.24,1,25,0,Inactive
16721.0,292.47,1,261,0,Inactive
16723.0,589.15,2,90,0,Inactive
16725.0,781.02,7,301,3,Growing
16726.0,1382.02,5,25,1,Churn Risk
16727.0,272.82,1,363,0,Inactive
16728.0,1054.67,4,45,3,Growing
16730.0,743.11,3,51,3,Growing
16732.0,603.75,1,31,3,Growing
16734.0,650.51,3,51,3,Growing
16735.0,2300.56,5,78,1,Churn Risk
16737.0,417.6,1,52,0,Inactive
16738.0,3.75,1,297,0,Inactive
16739.0,323.0,1,176,0,Inactive
16742.0,464.9,1,46,0,Inactive
16743.0,2238.09,7,28,1,Churn Risk
16744.0,1304.76,7,10,3,Growing
16747.0,836.06,2,37,3,Growing
16748.0,1515.9,5,17,1,Churn Risk
16750.0,623.93,5,44,3,Growing
16751.0,1764.72,1,30,1,Churn Risk
16752.0,207.5,1,372,0,Inactive
16753.0,223.92,1,57,0,Inactive
16754.0,2002.4,1,371,1,Churn Risk
16755.0,1496.83,3,113,1,Churn Risk
16756.0,239.4,1,214,0,Inactive
16757.0,106.83,1,318,0,Inactive
16758.0,369.34,1,64,0,Inactive
16759.0,789.79,3,7,3,Growing
16761.0,316.62,1,96,0,Inactive
16762.0,1501.38,3,19,1,Churn Risk
16763.0,611.85,1,198,0,Inactive
16764.0,2799.25,13,3,2,Loyal
16765.0,34.0,1,293,0,Inactive
16766.0,1145.6,2,272,3,Growing
16768.0,478.09,3,47,0,Inactive
16769.0,380.39,1,259,0,Inactive
16770.0,770.1,5,57,3,Growing
16771.0,2246.81,5,32,1,Churn Risk
16773.0,171.59,1,56,0,Inactive
16774.0,661.52,4,67,3,Growing
16775.0,1695.66,11,9,1,Churn Risk
16776.0,388.28,1,59,0,Inactive
16777.0,226.35,2,79,0,Inactive
16778.0,245.94,2,73,0,Inactive
16780.0,425.19,2,99,0,Inactive
16781.0,311.25,1,371,0,Inactive
16782.0,2279.9,13,9,1,Churn Risk
16784.0,107.6,1,19,0,Inactive
16788.0,597.48,2,122,0,Inactive
16789.0,80.8,1,7,0,Inactive
16790.0,1545.62,6,3,1,Churn Risk
16791.0,1721.78,7,28,1,Churn Risk
16792.0,110.38,2,281,0,Inactive
16793.0,243.84,1,56,0,Inactive
16794.0,1222.71,10,0,3,Growing
16795.0,414.88,1,364,0,Inactive
16796.0,305.62,1,88,0,Inactive
16800.0,1201.49,1,10,3,Growing
16801.0,1619.73,4,162,1,Churn Risk
16803.0,332.3,1,64,0,Inactive
16804.0,536.99,3,22,0,Inactive
16805.0,460.59,2,173,0,Inactive
16806.0,801.49,4,102,3,Growing
16807.0,1121.59,3,142,3,Growing
16808.0,288.42,2,98,0,Inactive
16809.0,914.69,5,22,3,Growing
16810.0,309.54,1,191,0,Inactive
16811.0,547.07,2,4,0,Inactive
16812.0,479.35,1,360,0,Inactive
16813.0,1692.98,10,7,1,Churn Risk
16816.0,417.06,4,102,0,Inactive
16817.0,1604.75,9,2,1,Churn Risk
16818.0,3349.57,11,10,2,Loyal
16820.0,497.61,1,95,0,Inactive
16823.0,358.38,1,226,0,Inactive
16824.0,460.64,2,15,0,Inactive
16825.0,775.1800000000001,2,38,3,Growing
16826.0,341.7,1,50,0,Inactive
16828.0,128.5,2,92,0,Inactive
16829.0,197.22,1,156,0,Inactive
16830.0,325.91,1,38,0,Inactive
16832.0,199.15,3,183,0,Inactive
16833.0,1106.53,4,0,3,Growing
16834.0,413.46,1,227,0,Inactive
16835.0,180.85,2,127,0,Inactive
16836.0,251.87,2,39,0,Inactive
16837.0,3170.98,11,30,2,Loyal
16838.0,588.85,2,196,0,Inactive
16841.0,1869.82,6,36,1,Churn Risk
16842.0,1264.19,3,100,3,Growing
16846.0,214.32,1,49,0,Inactive
16847.0,193.44,1,42,0,Inactive
16848.0,281.42,1,52,0,Inactive
16849.0,124.57,1,186,0,Inactive
16850.0,332.41,1,333,0,Inactive
16851.0,342.45,3,3,0,Inactive
16852.0,144.91000000000005,2,9,0,Inactive
16855.0,328.4,2,23,0,Inactive
16856.0,35.400000000000006,1,14,0,Inactive
16858.0,375.69000000000005,1,368,0,Inactive
16859.0,747.81,2,144,3,Growing
16861.0,173.76,2,59,0,Inactive
16863.0,502.8,2,30,0,Inactive
16866.0,207.74,3,140,0,Inactive
16869.0,825.42,4,22,3,Growing
16871.0,2812.34,6,21,2,Loyal
16872.0,680.02,3,76,3,Growing
16875.0,2095.53,5,66,1,Churn Risk
16877.0,853.72,6,11,3,Growing
16878.0,13.3,1,83,0,Inactive
16880.0,1519.08,7,30,1,Churn Risk
16881.0,432.0,1,66,0,Inactive
16882.0,705.12,3,66,3,Growing
16883.0,276.73,2,186,0,Inactive
16884.0,429.84,2,37,0,Inactive
16885.0,471.51,3,14,0,Inactive
16887.0,194.88,1,34,0,Inactive
16889.0,1578.67,3,194,1,Churn Risk
16891.0,809.7,5,1,3,Growing
16892.0,525.54,5,0,0,Inactive
16893.0,145.93,1,366,0,Inactive
16895.0,219.14,1,64,0,Inactive
16897.0,289.78,2,298,0,Inactive
16898.0,508.81,3,25,0,Inactive
16899.0,1281.56,6,7,3,Growing
16900.0,887.11,3,16,3,Growing
16902.0,1706.88,1,115,1,Churn Risk
16903.0,373.24,1,28,0,Inactive
16905.0,3102.43,7,4,2,Loyal
16906.0,579.77,4,81,0,Inactive
16907.0,981.65,5,28,3,Growing
16909.0,379.14,1,71,0,Inactive
16910.0,1510.06,8,3,1,Churn Risk
16912.0,2575.38,11,28,2,Loyal
16913.0,113.44,1,289,0,Inactive
16914.0,208.46,1,35,0,Inactive
16915.0,621.6800000000001,6,8,3,Growing
16916.0,576.26,2,23,0,Inactive
16917.0,391.52,1,276,0,Inactive
16918.0,1068.82,6,49,3,Growing
16919.0,2596.45,11,155,2,Loyal
16921.0,169.79,1,60,0,Inactive
16924.0,846.75,3,20,3,Growing
16926.0,230.25,1,370,0,Inactive
16927.0,543.05,3,115,0,Inactive
16928.0,2847.6,17,79,2,Loyal
16929.0,1295.39,7,3,3,Growing
16930.0,380.55,3,25,0,Inactive
16932.0,161.94,1,52,0,Inactive
16933.0,563.23,2,0,0,Inactive
16934.0,950.93,2,54,3,Growing
16936.0,262.68,1,25,0,Inactive
16938.0,2736.38,4,8,2,Loyal
16940.0,3049.88,3,51,2,Loyal
16942.0,1920.59,9,12,1,Churn Risk
16943.0,816.73,3,211,3,Growing
16947.0,406.48,1,235,0,Inactive
16948.0,435.02,3,138,0,Inactive
16949.0,1286.27,6,3,3,Growing
16950.0,1178.56,3,56,3,Growing
16951.0,1277.75,3,134,3,Growing
16952.0,167.61,2,108,0,Inactive
16953.0,20.8,1,29,0,Inactive
16954.0,2085.08,9,0,1,Churn Risk
16955.0,518.67,4,184,0,Inactive
16956.0,308.74,1,17,0,Inactive
16957.0,416.64,2,238,0,Inactive
16959.0,117.35,1,86,0,Inactive
16960.0,507.05,3,38,0,Inactive
16961.0,234.17,1,115,0,Inactive
16963.0,110.55,1,186,0,Inactive
16965.0,201.19,1,226,0,Inactive
16966.0,2154.97,7,7,1,Churn Risk
16967.0,319.02,1,188,0,Inactive
16968.0,439.43,2,3,0,Inactive
16969.0,650.41,3,38,3,Growing
16971.0,357.21,1,37,0,Inactive
16976.0,251.52,1,266,0,Inactive
16978.0,344.33,1,77,0,Inactive
16979.0,1852.0,6,3,1,Churn Risk
16980.0,1078.96,2,254,3,Growing
16982.0,384.06,1,60,0,Inactive
16983.0,1931.25,7,12,1,Churn Risk
16986.0,1873.2,2,29,1,Churn Risk
16987.0,1625.05,7,2,1,Churn Risk
16988.0,126.12,1,4,0,Inactive
16989.0,1133.25,6,6,3,Growing
16990.0,179.0,1,218,0,Inactive
16992.0,1614.31,5,10,1,Churn Risk
16996.0,1456.96,6,29,1,Churn Risk
16997.0,702.0,3,287,3,Growing
16998.0,295.0,4,149,0,Inactive
16999.0,484.82,2,22,0,Inactive
17002.0,1493.73,3,85,1,Churn Risk
17004.0,1412.94,2,45,1,Churn Risk
17006.0,781.78,4,4,3,Growing
17007.0,889.9300000000001,6,50,3,Growing
17010.0,195.36,1,17,0,Inactive
17011.0,270.9,1,29,0,Inactive
17014.0,586.33,3,7,0,Inactive
17015.0,1842.56,3,28,1,Churn Risk
17018.0,920.1,2,40,3,Growing
17019.0,1272.61,4,10,3,Growing
17022.0,71.0,1,30,0,Inactive
17024.0,95.85,3,44,0,Inactive
17025.0,357.77,3,60,0,Inactive
17026.0,154.82999999999998,2,184,0,Inactive
17027.0,890.29,6,78,3,Growing
17029.0,716.0,2,110,3,Growing
17030.0,146.87,1,63,0,Inactive
17031.0,380.35,2,11,0,Inactive
17033.0,1030.14,3,85,3,Growing
17034.0,745.52,3,15,3,Growing
17035.0,433.53,2,245,0,Inactive
17037.0,1267.32,1,87,3,Growing
17038.0,112.4,1,29,0,Inactive
17040.0,449.73,1,137,0,Inactive
17041.0,1081.57,3,26,3,Growing
17042.0,1044.38,5,2,3,Growing
17043.0,1735.18,4,31,1,Churn Risk
17044.0,948.48,1,24,3,Growing
17045.0,339.44,3,112,0,Inactive
17046.0,642.02,1,156,3,Growing
17047.0,1100.9,3,84,3,Growing
17048.0,925.35,3,117,3,Growing
17050.0,3228.84,6,95,2,Loyal
17051.0,247.14,1,193,0,Inactive
17052.0,413.75,1,27,0,Inactive
17053.0,498.48,1,130,0,Inactive
17054.0,1356.33,5,27,3,Growing
17058.0,1179.89,3,81,3,Growing
17059.0,3095.04,5,29,2,Loyal
17060.0,234.24,1,265,0,Inactive
17062.0,538.37,4,313,0,Inactive
17063.0,1461.14,7,20,1,Churn Risk
17064.0,859.35,3,58,3,Growing
17069.0,2709.7000000000003,9,27,2,Loyal
17070.0,312.14,1,113,0,Inactive
17071.0,2429.03,9,27,2,Loyal
17073.0,1446.09,4,17,1,Churn Risk
17075.0,834.12,4,17,3,Growing
17076.0,841.0799999999999,3,35,3,Growing
17078.0,378.2,2,35,0,Inactive
17079.0,118.8,1,77,0,Inactive
17080.0,287.62,2,21,0,Inactive
17081.0,290.16,2,24,0,Inactive
17082.0,2003.85,2,32,1,Churn Risk
17083.0,1405.78,3,108,1,Churn Risk
17084.0,2949.75,2,34,2,Loyal
17085.0,1566.65,5,122,1,Churn Risk
17086.0,2050.08,6,6,1,Churn Risk
17088.0,1991.01,4,27,1,Churn Risk
17090.0,2043.95,7,3,1,Churn Risk
17092.0,1777.78,4,49,1,Churn Risk
17094.0,302.0,1,321,0,Inactive
17095.0,1324.16,3,22,3,Growing
17096.0,1022.13,4,14,3,Growing
17097.0,954.42,8,1,3,Growing
17100.0,971.74,2,17,3,Growing
17101.0,1621.73,4,9,1,Churn Risk
17102.0,25.5,1,261,0,Inactive
17105.0,665.78,2,158,3,Growing
17109.0,885.04,6,28,3,Growing
17110.0,163.29999999999998,1,164,0,Inactive
17111.0,248.61,1,46,0,Inactive
17114.0,808.62,8,5,3,Growing
17115.0,837.5,3,7,3,Growing
17117.0,116.2,1,287,0,Inactive
17118.0,157.02,1,317,0,Inactive
17119.0,606.91,2,2,3,Growing
17120.0,307.46,1,232,0,Inactive
17122.0,138.32,1,118,0,Inactive
17123.0,345.29999999999995,1,161,0,Inactive
17124.0,298.89,1,184,0,Inactive
17125.0,259.35,1,49,0,Inactive
17126.0,1004.75,5,151,3,Growing
17128.0,157.09,1,334,0,Inactive
17131.0,2463.17,5,4,2,Loyal
17134.0,425.0,2,106,0,Inactive
17135.0,1139.73,7,15,3,Growing
17138.0,380.5,1,275,0,Inactive
17140.0,465.32,1,246,0,Inactive
17142.0,579.0,1,238,0,Inactive
17144.0,984.57,2,0,3,Growing
17146.0,749.78,3,105,3,Growing
17147.0,1714.59,4,22,1,Churn Risk
17148.0,124.88,1,51,0,Inactive
17152.0,1689.5,3,194,1,Churn Risk
17153.0,213.78,1,23,0,Inactive
17154.0,329.34,1,74,0,Inactive
17155.0,251.7,2,17,0,Inactive
17157.0,319.0,2,7,0,Inactive
17158.0,1266.97,3,31,3,Growing
17159.0,1538.88,3,21,1,Churn Risk
17160.0,3518.03,6,30,2,Loyal
17162.0,1715.46,10,28,1,Churn Risk
17163.0,293.1,2,21,0,Inactive
17164.0,2467.35,7,32,2,Loyal
17165.0,158.68,1,283,0,Inactive
17166.0,206.34,2,38,0,Inactive
17169.0,835.78,2,57,3,Growing
17171.0,224.91,1,288,0,Inactive
17172.0,317.76,1,78,0,Inactive
17174.0,59.9,1,217,0,Inactive
17175.0,1443.69,4,43,1,Churn Risk
17176.0,306.13,1,201,0,Inactive
17179.0,711.79,3,177,3,Growing
17180.0,796.03,4,55,3,Growing
17181.0,239.92,2,56,0,Inactive
17183.0,3347.31,6,7,2,Loyal
17186.0,144.0,2,46,0,Inactive
17187.0,203.95,1,226,0,Inactive
17188.0,2474.23,7,10,2,Loyal
17189.0,384.4,2,105,0,Inactive
17190.0,444.74,2,58,0,Inactive
17191.0,2095.13,7,27,1,Churn Risk
17193.0,1699.3000000000002,7,35,1,Churn Risk
17194.0,262.62,2,273,0,Inactive
17197.0,1013.01,1,29,3,Growing
17198.0,692.22,3,23,3,Growing
17201.0,342.63,1,53,0,Inactive
17203.0,3563.85,6,35,2,Loyal
17204.0,1564.56,4,174,1,Churn Risk
17205.0,384.08,1,53,0,Inactive
17206.0,204.24,1,52,0,Inactive
17211.0,2317.2200000000003,8,26,1,Churn Risk
17212.0,226.85,1,252,0,Inactive
17213.0,2781.23,7,39,2,Loyal
17214.0,1069.12,6,59,3,Growing
17217.0,113.5,1,233,0,Inactive
17218.0,1960.72,10,3,1,Churn Risk
17219.0,114.23,1,31,0,Inactive
17220.0,3198.25,14,23,2,Loyal
17221.0,335.13,2,6,0,Inactive
17222.0,354.15,1,64,0,Inactive
17223.0,426.79,2,309,0,Inactive
17226.0,393.49,1,308,0,Inactive
17227.0,939.32,6,18,3,Growing
17228.0,1906.09,8,15,1,Churn Risk
17229.0,318.76,2,95,0,Inactive
17230.0,3638.41,8,263,2,Loyal
17231.0,3174.32,10,11,2,Loyal
17232.0,421.52,2,2,0,Inactive
17233.0,190.88,1,34,0,Inactive
17234.0,149.89,1,182,0,Inactive
17235.0,550.06,2,24,0,Inactive
17236.0,916.13,6,12,3,Growing
17237.0,314.69,2,10,0,Inactive
17239.0,382.5,1,312,0,Inactive
17242.0,1135.04,2,107,3,Growing
17244.0,954.9,1,52,3,Growing
17245.0,171.45,1,204,0,Inactive
17247.0,282.19,1,14,0,Inactive
17248.0,318.65,1,119,0,Inactive
17250.0,384.52,2,3,0,Inactive
17251.0,283.28000000000003,1,362,0,Inactive
17252.0,353.86,2,116,0,Inactive
17253.0,178.26,1,17,0,Inactive
17254.0,272.44,2,4,0,Inactive
17255.0,298.41,2,40,0,Inactive
17256.0,240.0,2,106,0,Inactive
17259.0,603.37,2,147,0,Inactive
17262.0,1253.36,5,51,3,Growing
17263.0,63.440000000000005,1,207,0,Inactive
17265.0,562.9,2,138,0,Inactive
17266.0,310.64,3,1,0,Inactive
17267.0,317.62,2,126,0,Inactive
17268.0,763.64,4,107,3,Growing
17272.0,2148.63,4,41,1,Churn Risk
17274.0,111.98,1,34,0,Inactive
17277.0,1065.35,2,227,3,Growing
17278.0,246.04,1,240,0,Inactive
17279.0,187.83,1,57,0,Inactive
17282.0,1703.41,3,129,1,Churn Risk
17284.0,1652.58,6,59,1,Churn Risk
17286.0,153.92,1,21,0,Inactive
17287.0,1064.11,7,25,3,Growing
17288.0,1419.73,7,8,1,Churn Risk
17289.0,944.41,3,31,3,Growing
17290.0,525.24,2,3,0,Inactive
17291.0,550.8000000000001,1,307,0,Inactive
17293.0,1875.11,9,7,1,Churn Risk
17295.0,556.95,3,28,0,Inactive
17297.0,131.78,1,16,0,Inactive
17298.0,498.42,2,100,0,Inactive
17299.0,669.11,4,11,3,Growing
17301.0,197.63,1,20,0,Inactive
17302.0,1135.63,5,14,3,Growing
17303.0,250.04,1,360,0,Inactive
17309.0,82.75,1,94,0,Inactive
17311.0,1384.85,2,77,1,Churn Risk
17312.0,644.3,3,138,3,Growing
17313.0,2328.84,1,30,1,Churn Risk
17314.0,2527.92,8,24,2,Loyal
17317.0,2600.34,3,45,2,Loyal
17320.0,1200.62,3,99,3,Growing
17321.0,700.86,2,7,3,Growing
17323.0,921.07,7,14,3,Growing
17324.0,990.23,4,17,3,Growing
17325.0,96.8,1,279,0,Inactive
17329.0,523.11,2,13,0,Inactive
17330.0,363.9,2,22,0,Inactive
17331.0,175.2,1,123,0,Inactive
17333.0,494.25,1,85,0,Inactive
17334.0,307.02,2,301,0,Inactive
17337.0,2027.87,4,150,1,Churn Risk
17339.0,243.36,2,93,0,Inactive
17341.0,781.36,3,156,3,Growing
17343.0,193.64,1,354,0,Inactive
17344.0,160.57,1,45,0,Inactive
17345.0,537.74,4,14,0,Inactive
17346.0,2676.56,15,3,2,Loyal
17347.0,228.96,1,85,0,Inactive
17348.0,1159.52,5,14,3,Growing
17349.0,110.75,1,178,0,Inactive
17350.0,1286.07,4,7,3,Growing
17351.0,587.15,3,35,0,Inactive
17353.0,1740.0,2,128,1,Churn Risk
17354.0,1393.06,1,50,1,Churn Risk
17356.0,178.22,1,311,0,Inactive
17357.0,388.14,2,23,0,Inactive
17358.0,365.85,2,302,0,Inactive
17359.0,127.86,1,10,0,Inactive
17360.0,585.79,3,16,0,Inactive
17361.0,488.2,3,48,0,Inactive
17362.0,312.23,2,238,0,Inactive
17367.0,168.4,1,237,0,Inactive
17368.0,1912.67,8,22,1,Churn Risk
17370.0,446.18,4,72,0,Inactive
17371.0,423.89,3,16,0,Inactive
17372.0,1342.68,8,40,3,Growing
17373.0,646.92,4,39,3,Growing
17374.0,495.77,2,218,0,Inactive
17375.0,400.1,3,198,0,Inactive
17376.0,203.2,2,70,0,Inactive
17379.0,404.66,1,10,0,Inactive
17382.0,65.4,1,64,0,Inactive
17383.0,199.29,1,3,0,Inactive
17384.0,336.4,2,18,0,Inactive
17385.0,261.11,1,14,0,Inactive
17386.0,2686.42,6,7,2,Loyal
17387.0,784.11,2,19,3,Growing
17388.0,1259.56,4,77,3,Growing
17391.0,508.8,2,163,0,Inactive
17392.0,457.91,2,306,0,Inactive
17394.0,203.87,1,218,0,Inactive
17397.0,696.41,2,21,3,Growing
17398.0,653.38,3,114,3,Growing
17400.0,2129.96,5,125,1,Churn Risk
17402.0,2633.85,13,4,2,Loyal
17403.0,281.62,1,35,0,Inactive
17405.0,1031.41,3,0,3,Growing
17406.0,2200.42,3,332,1,Churn Risk
17408.0,32.65,1,162,0,Inactive
17409.0,771.85,2,184,3,Growing
17410.0,1214.72,5,15,3,Growing
17411.0,778.94,3,11,3,Growing
17412.0,1258.06,7,2,3,Growing
17414.0,778.0,2,43,3,Growing
17415.0,507.84,1,79,0,Inactive
17418.0,463.46,2,41,0,Inactive
17420.0,598.83,3,49,3,Growing
17422.0,1979.37,6,15,1,Churn Risk
17423.0,698.41,2,45,3,Growing
17425.0,759.17,2,18,3,Growing
17427.0,100.8,1,71,0,Inactive
17429.0,524.9200000000001,3,127,0,Inactive
17430.0,265.76,2,32,0,Inactive
17431.0,403.3,1,312,0,Inactive
17432.0,365.76,2,17,0,Inactive
17433.0,303.16,1,87,0,Inactive
17434.0,2373.82,7,1,2,Loyal
17436.0,216.3,2,1,0,Inactive
17438.0,388.4500000000001,1,253,0,Inactive
17440.0,186.42,3,156,0,Inactive
17442.0,2248.56,6,36,1,Churn Risk
17443.0,534.24,1,219,0,Inactive
17444.0,2940.04,3,147,2,Loyal
17446.0,120.9,2,176,0,Inactive
17447.0,541.53,2,39,0,Inactive
17449.0,2520.86,7,1,2,Loyal
17451.0,1721.4,7,0,1,Churn Risk
17453.0,486.72,2,17,0,Inactive
17454.0,517.53,4,191,0,Inactive
17455.0,131.7,1,203,0,Inactive
17456.0,249.86,1,364,0,Inactive
17457.0,1737.7,5,126,1,Churn Risk
17458.0,316.5,1,14,0,Inactive
17459.0,657.3,2,42,3,Growing
17460.0,622.4300000000001,6,93,3,Growing
17461.0,757.46,3,22,3,Growing
17462.0,675.69,2,59,3,Growing
17463.0,1896.41,5,15,1,Churn Risk
17464.0,289.96000000000004,1,157,0,Inactive
17466.0,763.28,2,9,3,Growing
17468.0,137.0,2,9,0,Inactive
17469.0,1870.97,5,15,1,Churn Risk
17470.0,1125.07,5,44,3,Growing
17472.0,710.29,3,190,3,Growing
17475.0,194.37,1,78,0,Inactive
17480.0,511.82,1,77,0,Inactive
17481.0,1255.59,4,3,3,Growing
17483.0,414.04,3,64,0,Inactive
17486.0,396.87,1,260,0,Inactive
17489.0,376.64,2,58,0,Inactive
17490.0,2092.32,7,0,1,Churn Risk
17491.0,3558.87,10,0,2,Loyal
17492.0,374.57,1,247,0,Inactive
17495.0,497.56,2,7,0,Inactive
17496.0,271.05,1,358,0,Inactive
17498.0,272.22,1,75,0,Inactive
17499.0,622.88,1,289,0,Inactive
17500.0,1138.0,3,16,3,Growing
17501.0,288.6,2,220,0,Inactive
17502.0,689.1,4,8,3,Growing
17503.0,558.96,2,2,0,Inactive
17504.0,2997.03,9,205,2,Loyal
17505.0,1145.84,2,161,3,Growing
17506.0,302.2,1,75,0,Inactive
17507.0,605.58,2,261,0,Inactive
17508.0,387.31,1,280,0,Inactive
17510.0,308.48,1,24,0,Inactive
17512.0,2924.99,10,28,2,Loyal
17513.0,513.2,1,71,0,Inactive
17514.0,208.65,1,127,0,Inactive
17515.0,639.02,4,30,3,Growing
17516.0,768.08,5,14,3,Growing
17517.0,153.94,1,308,0,Inactive
17519.0,1844.02,6,16,1,Churn Risk
